	14.651	nan	nan	nan	nan	nan	nan	nan	nan	nan	13.631	11.811	nan	nan	nan	nan	nan	nan	11.331	nan	nan	nan	14.451	13.881	11.551	16.251			11.581	11.921	13.411		14.111		14.671	14.831	12.611	15.391	13.861						12.363
	14.661	nan	nan	nan	nan	nan	nan	nan	nan	nan	13.591	11.751	nan	nan	nan	nan	nan	nan	11.271	nan	nan	nan	14.521	13.841	11.471	16.271			11.621	11.821	13.281		14.141		14.711	14.791	12.631	15.411	13.841						12.303
	14.661	nan	nan	nan	nan	nan	nan	nan	nan	nan	13.511	11.741	nan	nan	nan	nan	nan	nan	11.311	nan	nan	nan	14.621	13.791	11.421	16.291			11.731	11.871	13.161		14.161		14.741	14.721	12.571	15.411	13.821						12.253
	14.661	nan	nan	nan	nan	nan	nan	nan	nan	nan	13.421	11.841	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	14.741	13.721	11.341	16.301			11.871	12.081	13.071		14.171		14.801	14.661	12.461	15.411	13.831						12.193
	14.651	nan	nan	nan	nan	nan	nan	nan	nan	nan	13.281	11.871	nan	11.201	nan	nan	nan	nan	nan	nan	nan	nan	14.821	13.671	11.321	16.301			12.001	12.171	13.001		14.181		14.811	14.661	12.421	15.411	13.851						12.103
	14.651	nan	nan	nan	nan	nan	nan	nan	nan	nan	13.151	11.791	nan	11.091	nan	nan	nan	nan	nan	nan	nan	nan	14.901	13.611	11.391	16.301	15.231		12.141	12.261	13.031		14.221		14.831	14.721	12.431	15.421	13.861						11.943
	14.671	nan	nan	nan	nan	nan	nan	nan	nan	nan	12.991	11.711	nan	11.011	nan	nan	nan	nan	nan	nan	nan	nan	14.971	13.671	11.361	16.301	15.221		12.221	12.401	13.021		14.271		14.841	14.761	12.521	15.421	13.851						11.878
	14.701	nan	nan	nan	nan	nan	nan	nan	nan	nan	12.801	11.651	nan	11.161	nan	nan	nan	nan	nan	nan	nan	nan	15.041	13.761	11.341	16.301	15.181		12.381	12.561	12.981		14.321		14.851	14.801	12.621	15.431	13.881						11.843
	14.701	nan	nan	nan	nan	nan	nan	nan	nan	nan	12.681	11.561	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	15.111	13.831	11.291	16.301	15.141		12.601	12.681	12.911		14.361	12.931	14.851	14.881	12.741	15.481	13.931						11.898
	14.691	nan	nan	nan	nan	nan	nan	nan	nan	nan	12.551	11.441	nan	nan	11.251	nan	nan	nan	nan	nan	nan	nan	15.171	13.951	11.241	16.301	15.101		12.771	12.831	12.821		14.401	12.961	14.811	15.001	12.851	15.551	13.961						11.918
	14.691	nan	nan	nan	nan	nan	nan	nan	nan	nan	12.441	11.261	nan	nan	11.211	nan	nan	nan	nan	nan	nan	nan	15.231	14.101	11.301	16.301	15.051		12.951	12.821	12.751		14.461	13.021	14.791	15.111	12.871	15.581	14.021						12.033
	14.661	nan	nan	nan	nan	nan	nan	nan	nan	nan	12.371	11.421	nan	nan	11.171	nan	nan	nan	nan	nan	nan	nan	15.311	14.231	11.481	16.301	14.981		13.071	12.711	12.711		14.541	13.071	14.791	15.211	12.781	15.601	14.091						12.128
	14.641	nan	nan	nan	nan	nan	nan	nan	nan	nan	12.311	11.571	nan	nan	11.131	nan	nan	nan	nan	nan	nan	nan	15.381	14.441	11.671	16.271	14.921		13.171	12.571	12.661		14.621	13.171	14.781	15.301	12.641	15.621	14.161						12.228
	14.641	nan	nan	nan	nan	nan	nan	nan	nan	nan	12.261	11.721	nan	nan	11.041	nan	nan	nan	11.401	nan	nan	nan	15.421	14.581	11.781	16.261	14.881		13.211	12.501	12.651		14.721	13.261	14.771	15.361	12.461	15.671	14.221						12.283
	14.641	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	11.821	nan	11.251	10.981	nan	nan	nan	11.341	nan	13.931	nan	15.471	14.491	11.841	16.231	14.881		13.231	12.441	12.711		14.821	13.421	14.761	15.411	12.311	15.681	14.241						12.308
	14.601	nan	nan	nan	nan	nan	nan	nan	nan	nan	12.281	11.651	nan	11.021	10.931	nan	nan	nan	11.271	nan	13.931	nan	15.501	14.291	11.901	16.211	14.871		13.251	12.391	12.811		14.911	13.641	14.731	15.451	12.221	15.701	14.271						12.428
	14.601	nan	nan	nan	nan	nan	nan	nan	nan	nan	12.341	11.501	nan	10.851	10.921	14.461	nan	nan	nan	nan	13.921	nan	15.521	14.171	11.991	16.181	14.851		13.321	12.351	12.961		14.971	13.851	14.671	15.491	12.161	15.731	14.291						12.583
	14.631	nan	nan	nan	nan	nan	nan	nan	nan	nan	12.341	11.411	nan	10.901	10.831	14.461	nan	nan	nan	nan	13.921	12.431	15.531	13.991	12.071	16.171	14.821		13.371	12.401	13.151		15.021	13.971	14.671	15.531	12.221	15.741	14.291						12.638
11.501	14.631	13.101	nan	nan	nan	nan	nan	nan	nan	nan	12.351	11.321	nan	10.861	10.761	14.461	nan	nan	nan	nan	13.921	12.531	15.541	13.861	12.151	16.171	14.811	13.731	13.421	12.471	13.311		15.051	14.071	14.691	15.571	12.351	15.741	14.291						12.698
11.391	14.631	13.121	nan	nan	12.601	nan	nan	nan	nan	nan	12.341	11.211	nan	10.781	10.711	14.451	nan	nan	nan	nan	13.921	12.541	15.541	13.801	12.391	16.161	14.811	13.701	13.411	12.651	13.431		15.091	14.181	14.711	15.601	12.471	15.751	14.331						12.748
11.231	14.601	12.941	nan	nan	12.791	nan	11.281	nan	13.591	11.841	12.341	11.421	nan	nan	10.651	14.431	nan	nan	nan	nan	13.921	12.541	15.541	13.761	12.601	16.151	14.801	13.631	13.401	12.841	13.571		15.081	14.301	14.731	15.661	12.531	15.771	14.331						12.793
11.131	14.561	12.991	nan	nan	13.041	nan	11.361	nan	13.621	11.881	12.391	11.721	nan	10.651	10.621	14.411	nan	nan	nan	nan	13.931	12.541	15.531	13.721	12.711	16.141	14.801	13.561	13.391	12.871	13.681		15.061	14.371	14.771	15.721	12.601	15.791	14.321						12.943
11.101	14.541	13.011	nan	nan	13.111	nan	11.441	nan	13.641	12.071	12.481	12.061	nan	10.641	10.721	14.411	nan	nan	nan	nan	13.951	12.591	15.521	13.671	12.821	16.131	14.791	13.471	13.381	12.711	13.831		15.051	14.441	14.791	15.751	12.621	15.801	14.371						13.113
11.121	14.521	13.041	nan	nan	13.141	nan	11.451	nan	13.671	12.101	12.551	12.371	nan	11.191	10.991	14.401	nan	nan	nan	nan	14.051	12.651	15.521	13.601	13.001	16.131	14.801	13.371	13.371	12.581	13.931		15.061	14.541	14.781	15.791	12.721	15.821	14.411						13.263
11.051	14.521	13.081	nan	nan	13.211	nan	11.431	nan	13.681	12.071	12.621	12.701	nan	11.681	11.131	14.391	nan	nan	nan	nan	14.131	12.701	15.531	13.551	13.231	16.141	14.811	13.251	13.371	12.441	14.001		15.101	14.651	14.771	15.821	12.861	15.881	14.441						13.433
11.041	14.481	13.121	nan	nan	nan	nan	11.431	nan	13.751	12.011	12.711	12.841	nan	11.941	11.291	14.341	nan	nan	nan	nan	14.211	12.741	15.511	13.501	13.301	16.161	14.811	13.101	13.401	12.361	14.001		15.151	14.751	14.751	15.831	12.941	15.921	14.531						13.558
11.051	14.471	13.141	nan	nan	nan	nan	11.591	nan	13.811	11.921	12.761	12.931	nan	12.161	11.531	14.301	nan	nan	nan	13.331	14.321	12.751	15.491	13.501	13.371	16.181	14.811	13.121	13.511	12.321	13.971		15.191	14.831	14.731	15.841	13.031	15.951	14.611						13.643
	14.471	13.181	nan	nan	nan	nan	11.661	nan	13.941	11.831	12.781	13.021	nan	12.301	11.731	14.291	nan	nan	nan	13.351	14.401	12.731	15.471	13.601	13.451	16.201	14.821	13.101	13.641	12.311	13.951	13.871	15.241	14.921	14.721	15.861	13.131	15.991	14.741						13.718
